,ProductID,ProductWeight,Fat_Content,PackingVisibility,ProductCategory,MRP,Outlet-ID,Outlet_started_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales
6747,966,0,1,6902,0,2573,4,0,3.0,0,0,98
6748,151,331,2,7229,13,4118,6,6,3.0,1,1,1434
6749,533,307,1,3102,13,3954,8,2,3.0,0,1,1515
6750,723,349,2,1566,0,5037,1,1,1.0,2,1,2225
6751,915,347,2,3055,1,2057,3,8,2.0,2,2,1190
6752,457,392,2,1445,6,3047,8,2,3.0,0,1,786
6753,1389,123,1,4087,8,5906,6,6,3.0,1,1,2735
6754,1500,0,1,6864,9,5192,4,0,3.0,0,0,982
6755,1027,375,2,1656,3,1351,9,4,2.0,0,1,1113
6756,162,292,1,3291,0,1831,1,1,1.0,2,1,1385
6757,542,395,2,4244,0,3656,2,7,1.61,1,1,2064
6758,661,387,1,7276,2,1706,9,4,2.0,0,1,1241
6759,47,154,0,4683,14,2247,6,6,3.0,1,1,1149
6760,552,323,2,2854,6,2507,3,8,2.0,2,2,1216
6761,209,0,1,3811,4,4716,5,0,2.0,2,3,3228
6762,1481,324,1,2918,9,2043,8,2,3.0,0,1,1168
6763,1254,0,2,6905,3,5048,5,0,2.0,2,3,3075
6764,673,376,1,617,6,4319,6,6,3.0,1,1,1710
6765,716,215,1,1080,2,5230,9,4,2.0,0,1,3369
6766,1299,318,0,613,9,3702,3,8,2.0,2,2,2415
6767,1514,0,1,4397,9,869,5,0,2.0,2,3,1674
6768,1206,373,2,326,3,3732,9,4,2.0,0,1,988
6769,623,0,1,4921,13,4968,5,0,2.0,2,3,2288
6770,925,60,2,1769,1,4388,8,2,3.0,0,1,2625
6771,302,368,3,4636,4,5012,1,1,1.0,2,1,2604
6772,1383,164,1,6568,11,2896,6,6,3.0,1,1,1757
6773,1252,408,2,5155,0,1748,6,6,3.0,1,1,794
6774,1502,0,1,5902,9,2932,4,0,3.0,0,0,531
6775,541,0,2,6136,13,3883,5,0,2.0,2,3,1265
6776,1126,383,2,3016,0,5449,0,3,1.61,2,0,454
6777,1066,403,2,6502,0,4660,3,8,2.0,2,2,1796
6778,1277,0,1,5592,9,1246,5,0,2.0,2,3,1613
6779,458,0,2,7690,6,283,4,0,3.0,0,0,98
6780,192,379,2,7332,4,5433,1,1,1.0,2,1,2862
6781,486,252,2,0,4,320,2,7,1.61,1,1,470
6782,666,390,2,7027,13,5621,2,7,1.61,1,1,2188
6783,803,409,1,5565,2,4561,6,6,3.0,1,1,2892
6784,618,322,2,4828,3,1282,6,6,3.0,1,1,569
6785,1098,24,2,7021,4,622,8,2,3.0,0,1,771
6786,757,0,1,7813,13,3416,4,0,3.0,0,0,305
6787,1210,369,1,0,6,5701,8,2,3.0,0,1,2886
6788,601,361,1,2777,13,2887,1,1,1.0,2,1,2383
6789,151,331,2,7237,13,4150,3,8,2.0,2,2,3231
6790,647,315,2,1487,10,1737,2,7,1.61,1,1,883
6791,490,301,2,5429,13,5265,3,8,2.0,2,2,2297
6792,1299,318,0,614,9,3712,2,7,1.61,1,1,2242
6793,1093,287,1,5943,13,1939,6,6,3.0,1,1,1374
6794,1438,397,1,1393,8,3262,6,6,3.0,1,1,2110
6795,614,338,1,6724,6,1315,1,1,1.0,2,1,971
6796,653,0,1,4737,2,4087,5,0,2.0,2,3,3365
6797,163,366,2,4563,3,1909,7,5,1.61,1,1,1049
6798,360,340,2,6262,6,1358,0,3,1.61,2,0,161
6799,434,173,1,757,6,5189,6,6,3.0,1,1,437
6800,65,374,3,2295,4,1521,9,4,2.0,0,1,819
6801,798,49,2,3719,6,1321,3,8,2.0,2,2,1177
6802,696,334,2,400,13,675,2,7,1.61,1,1,809
6803,949,79,4,188,10,3193,9,4,2.0,0,1,1543
6804,631,0,2,2861,13,616,5,0,2.0,2,3,1303
6805,836,398,1,6330,13,3975,0,3,1.61,2,0,785
6806,775,398,2,7422,3,5695,2,7,1.61,1,1,2469
6807,1218,334,2,5138,4,4387,9,4,2.0,0,1,2829
6808,1363,402,1,5086,8,889,3,8,2.0,2,2,853
6809,1111,323,2,1138,6,5609,1,1,1.0,2,1,2917
6810,386,410,1,5903,15,5089,9,4,2.0,0,1,2481
6811,138,0,1,5797,7,1068,4,0,3.0,0,0,41
6812,1404,357,1,4474,11,4361,8,2,3.0,0,1,2443
6813,1190,62,1,3032,6,3091,2,7,1.61,1,1,1414
6814,540,0,2,0,12,4305,4,0,3.0,0,0,175
6815,1059,365,1,2085,10,3700,3,8,2.0,2,2,1230
6816,58,339,1,5813,14,3828,8,2,3.0,0,1,1821
6817,39,318,1,0,14,3026,1,1,1.0,2,1,2356
6818,1362,293,1,4103,9,5302,7,5,1.61,1,1,3256
6819,1446,241,1,677,9,4674,9,4,2.0,0,1,2747
6820,1318,371,0,6737,9,2668,6,6,3.0,1,1,1064
6821,1201,0,2,1301,6,4645,5,0,2.0,2,3,3223
6822,1123,273,1,4387,13,3992,9,4,2.0,0,1,2270
6823,1504,15,1,2292,9,3625,2,7,1.61,1,1,2043
6824,1007,396,2,1914,3,1278,9,4,2.0,0,1,1031
6825,268,281,1,651,0,1232,2,7,1.61,1,1,1049
6826,519,368,2,2600,13,3114,1,1,1.0,2,1,3146
6827,1535,391,1,777,8,4881,9,4,2.0,0,1,1909
6828,946,320,1,6305,0,62,8,2,3.0,0,1,436
6829,559,0,1,4381,5,5723,5,0,2.0,2,3,2364
6830,86,339,1,7671,14,1172,6,6,3.0,1,1,1323
6831,1403,0,1,5560,9,2737,4,0,3.0,0,0,249
6832,309,298,1,1863,0,2306,3,8,2.0,2,2,1065
6833,1318,371,1,7767,9,2613,0,3,1.61,2,0,246
6834,1119,360,2,4163,10,439,9,4,2.0,0,1,867
6835,1240,296,1,6221,13,3192,1,1,1.0,2,1,1711
6836,219,0,1,4522,4,737,4,0,3.0,0,0,81
6837,122,101,1,4448,7,5833,3,8,2.0,2,2,2711
6838,34,238,1,0,14,4666,2,7,1.61,1,1,1290
6839,1383,164,1,6576,11,2924,7,5,1.61,1,1,1848
6840,198,361,0,4164,15,5115,2,7,1.61,1,1,2914
6841,1128,328,1,4894,4,1026,9,4,2.0,0,1,562
6842,1396,0,1,762,8,2764,5,0,2.0,2,3,2393
6843,460,332,4,6836,15,1584,7,5,1.61,1,1,545
6844,398,407,2,3351,6,4360,1,1,1.0,2,1,1365
6845,750,352,1,1054,3,4998,9,4,2.0,0,1,2938
6846,1188,0,1,2012,4,4129,5,0,2.0,2,3,1309
6847,129,55,1,6,7,3340,2,7,1.61,1,1,2453
6848,78,64,1,1192,4,4094,3,8,2.0,2,2,1184
6849,1169,0,2,6924,10,2187,4,0,3.0,0,0,625
6850,1511,390,1,676,8,2773,9,4,2.0,0,1,2187
6851,1354,188,1,7280,8,1277,1,1,1.0,2,1,1079
6852,1450,355,1,2323,9,2602,2,7,1.61,1,1,1637
6853,1227,328,1,1020,4,2401,9,4,2.0,0,1,2227
6854,1466,295,1,3788,8,4780,3,8,2.0,2,2,1693
6855,1119,0,2,6211,10,352,4,0,3.0,0,0,111
6856,783,324,1,2335,0,5263,7,5,1.61,1,1,1900
6857,249,343,2,2977,6,2084,1,1,1.0,2,1,1326
6858,805,307,2,2407,5,4017,3,8,2.0,2,2,1294
6859,472,0,2,2154,10,4738,5,0,2.0,2,3,2263
6860,794,246,2,1689,3,3894,9,4,2.0,0,1,1725
6861,1367,290,1,0,9,3649,6,6,3.0,1,1,2759
6862,82,397,1,3907,14,678,0,3,1.61,2,0,147
6863,1,395,2,2730,14,3688,9,4,2.0,0,1,856
6864,168,337,1,1846,6,4960,7,5,1.61,1,1,2188
6865,356,319,1,4224,15,40,3,8,2.0,2,2,246
6866,1214,221,1,1990,0,1537,8,2,3.0,0,1,603
6867,789,230,1,1823,6,261,7,5,1.61,1,1,278
6868,205,170,1,7225,6,5451,3,8,2.0,2,2,3257
6869,221,0,2,7529,5,369,4,0,3.0,0,0,16
6870,52,88,1,5382,7,2087,1,1,1.0,2,1,2301
6871,1024,0,2,6471,13,241,4,0,3.0,0,0,12
6872,495,386,2,4201,5,3144,1,1,1.0,2,1,1414
6873,659,312,1,3233,13,2386,2,7,1.61,1,1,1261
6874,1392,205,1,4709,8,393,3,8,2.0,2,2,926
6875,59,0,0,2180,14,3347,4,0,3.0,0,0,303
6876,160,334,1,2389,13,4285,7,5,1.61,1,1,1941
6877,634,321,2,7351,10,3467,1,1,1.0,2,1,2344
6878,168,337,1,1842,6,4977,9,4,2.0,0,1,1940
6879,1557,290,1,1326,8,4468,9,4,2.0,0,1,2631
6880,1100,337,2,6150,5,2958,6,6,3.0,1,1,2325
6881,910,262,1,14,5,1760,6,6,3.0,1,1,1112
6882,651,370,2,6929,13,2085,0,3,1.61,2,0,218
6883,1312,0,1,3286,9,1013,4,0,3.0,0,0,127
6884,876,140,2,3837,1,5137,6,6,3.0,1,1,3207
6885,591,372,1,6817,6,2151,9,4,2.0,0,1,1275
6886,1127,0,1,3324,3,5581,5,0,2.0,2,3,3451
6887,836,398,0,4486,13,3960,1,1,1.0,2,1,1298
6888,1040,362,2,7390,5,27,3,8,2.0,2,2,197
6889,1256,309,2,3789,10,1636,2,7,1.61,1,1,833
6890,307,65,0,7092,13,3301,7,5,1.61,1,1,1259
6891,331,377,2,3670,15,421,3,8,2.0,2,2,644
6892,1323,111,0,1125,9,59,7,5,1.61,1,1,242
6893,976,356,2,4928,0,5873,1,1,1.0,2,1,1466
6894,1232,287,1,3156,13,1260,9,4,2.0,0,1,1627
6895,496,362,0,5995,6,1082,1,1,1.0,2,1,989
6896,462,349,2,7436,3,4363,2,7,1.61,1,1,2881
6897,354,290,1,2423,6,2947,9,4,2.0,0,1,2315
6898,100,338,1,5512,4,5205,1,1,1.0,2,1,986
6899,1160,312,2,2908,5,4580,7,5,1.61,1,1,2591
6900,134,318,1,726,7,4106,2,7,1.61,1,1,2766
6901,933,166,1,950,13,5579,9,4,2.0,0,1,2168
6902,1183,350,1,7583,13,4706,7,5,1.61,1,1,2913
6903,405,0,2,7832,12,3232,4,0,3.0,0,0,126
6904,914,284,2,1037,13,3563,6,6,3.0,1,1,2652
6905,164,200,2,0,4,5044,3,8,2.0,2,2,2876
6906,1180,0,2,5668,5,4245,5,0,2.0,2,3,3316
6907,368,326,1,2132,6,4711,8,2,3.0,0,1,2035
6908,478,335,1,7084,4,5895,1,1,1.0,2,1,3153
6909,267,349,1,7743,13,5161,0,3,1.61,2,0,807
6910,583,303,1,3481,6,5536,6,6,3.0,1,1,1858
6911,360,340,2,4371,6,1364,1,1,1.0,2,1,1177
6912,655,292,2,570,10,5595,6,6,3.0,1,1,2649
6913,414,312,2,2536,13,1970,2,7,1.61,1,1,316
6914,188,282,1,144,6,2419,7,5,1.61,1,1,1132
6915,1343,0,1,7125,8,1583,5,0,2.0,2,3,1892
6916,1426,294,1,4815,8,2373,9,4,2.0,0,1,1434
6917,575,386,1,1452,10,1341,2,7,1.61,1,1,727
6918,284,407,2,3225,13,4065,2,7,1.61,1,1,1541
6919,1335,285,1,3093,9,5508,1,1,1.0,2,1,2279
6920,1272,311,1,191,8,488,7,5,1.61,1,1,706
6921,93,315,1,7719,14,4306,0,3,1.61,2,0,356
6922,131,212,1,4641,7,146,1,1,1.0,2,1,744
6923,267,349,1,6539,13,5223,3,8,2.0,2,2,3012
6924,682,331,1,4379,0,1523,3,8,2.0,2,2,947
6925,842,0,2,5817,10,2783,5,0,2.0,2,3,2201
6926,894,0,2,7779,13,1313,4,0,3.0,0,0,341
6927,114,299,1,3360,7,3439,6,6,3.0,1,1,1708
6928,790,414,1,915,13,2444,2,7,1.61,1,1,1523
6929,1196,371,2,1538,3,2919,8,2,3.0,0,1,2256
6930,896,285,1,6302,1,894,1,1,1.0,2,1,1571
6931,25,358,1,2477,14,4268,8,2,3.0,0,1,3164
6932,140,359,1,7068,7,5643,8,2,3.0,0,1,3295
6933,1545,0,3,4909,8,67,5,0,2.0,2,3,845
6934,866,342,2,4303,1,5879,9,4,2.0,0,1,1952
6935,639,0,2,6064,0,3897,4,0,3.0,0,0,333
6936,1348,0,1,223,9,4845,5,0,2.0,2,3,2547
6937,167,145,1,6289,6,3939,2,7,1.61,1,1,1031
6938,1192,342,2,0,13,3508,6,6,3.0,1,1,2098
6939,1050,375,1,545,5,965,7,5,1.61,1,1,789
6940,1521,381,1,907,8,2724,3,8,2.0,2,2,1852
6941,676,105,2,5670,3,5572,1,1,1.0,2,1,2437
6942,782,0,2,6514,1,5727,4,0,3.0,0,0,253
6943,414,312,2,2515,13,1999,7,5,1.61,1,1,316
6944,1408,392,1,5676,11,4284,9,4,2.0,0,1,2932
6945,1203,0,1,3331,13,4438,5,0,2.0,2,3,3061
6946,876,140,2,3851,1,5078,2,7,1.61,1,1,2659
6947,1272,0,1,750,8,434,4,0,3.0,0,0,121
6948,1414,365,1,1701,9,1674,0,3,1.61,2,0,371
6949,1092,385,2,5777,6,1239,8,2,3.0,0,1,959
6950,1474,278,1,4335,9,22,0,3,1.61,2,0,0
6951,993,183,2,6942,13,433,6,6,3.0,1,1,1216
6952,662,0,1,1766,10,2859,4,0,3.0,0,0,113
6953,311,0,3,7763,4,342,4,0,3.0,0,0,56
6954,365,176,1,1624,3,3291,7,5,1.61,1,1,1858
6955,1411,0,1,1048,11,4478,4,0,3.0,0,0,365
6956,1433,35,1,3283,11,1747,1,1,1.0,2,1,1658
6957,931,180,2,7177,6,3903,9,4,2.0,0,1,3284
6958,104,289,1,2875,14,1,1,1,1.0,2,1,441
6959,128,68,2,7275,14,344,7,5,1.61,1,1,990
6960,1151,41,1,5435,6,3674,2,7,1.61,1,1,1235
6961,879,156,1,3498,4,3420,6,6,3.0,1,1,1796
6962,1365,301,1,3409,11,3694,9,4,2.0,0,1,2627
6963,702,378,2,0,6,424,2,7,1.61,1,1,812
6964,450,325,1,4963,6,1643,1,1,1.0,2,1,2059
6965,1555,400,1,0,8,2651,3,8,2.0,2,2,1484
6966,599,358,2,7751,6,2131,0,3,1.61,2,0,218
6967,264,357,1,7578,6,2247,2,7,1.61,1,1,1819
6968,818,292,2,3878,1,1236,1,1,1.0,2,1,686
6969,1435,396,1,488,9,725,1,1,1.0,2,1,322
6970,71,363,1,2144,14,981,8,2,3.0,0,1,1184
6971,1194,377,2,662,1,334,6,6,3.0,1,1,558
6972,180,333,3,6511,13,4693,2,7,1.61,1,1,1527
6973,1379,390,1,7490,9,4594,6,6,3.0,1,1,1783
6974,615,350,2,4511,13,5781,9,4,2.0,0,1,3117
6975,1448,375,1,0,11,1108,3,8,2.0,2,2,842
6976,1234,0,2,0,3,3810,4,0,3.0,0,0,328
6977,445,408,1,1087,0,3437,8,2,3.0,0,1,1704
6978,795,332,2,4562,4,830,2,7,1.61,1,1,505
6979,1366,0,1,0,8,222,4,0,3.0,0,0,45
6980,722,0,2,477,13,4404,5,0,2.0,2,3,2079
6981,1108,328,1,4919,4,3765,6,6,3.0,1,1,1575
6982,295,319,1,820,5,5686,9,4,2.0,0,1,3026
6983,988,0,2,4876,4,2434,4,0,3.0,0,0,344
6984,1120,0,2,2815,5,405,5,0,2.0,2,3,736
6985,449,0,2,941,10,1672,5,0,2.0,2,3,2046
6986,532,0,1,6815,12,37,4,0,3.0,0,0,157
6987,1161,350,1,3816,6,4978,6,6,3.0,1,1,3008
6988,821,368,1,1146,4,2114,8,2,3.0,0,1,1275
6989,1451,344,1,284,11,678,7,5,1.61,1,1,911
6990,940,330,1,4301,5,3256,2,7,1.61,1,1,1340
6991,1353,402,1,2276,9,2381,2,7,1.61,1,1,1888
6992,360,340,2,0,6,1410,3,8,2.0,2,2,1177
6993,933,166,1,958,13,5590,2,7,1.61,1,1,3432
6994,554,0,1,1464,13,4963,5,0,2.0,2,3,2998
6995,90,289,1,5407,7,4451,1,1,1.0,2,1,1373
6996,447,143,1,5898,4,2909,0,3,1.61,2,0,118
6997,1010,0,1,6316,5,3438,4,0,3.0,0,0,305
6998,572,208,1,0,3,3551,2,7,1.61,1,1,2301
6999,89,71,1,6433,14,3545,7,5,1.61,1,1,1638
7000,249,343,2,2990,6,2080,3,8,2.0,2,2,606
7001,1149,340,4,3478,10,4916,8,2,3.0,0,1,2568
7002,1548,0,1,7629,9,3881,5,0,2.0,2,3,3005
7003,316,0,1,6108,13,1770,4,0,3.0,0,0,383
7004,1076,229,2,2351,0,3103,7,5,1.61,1,1,776
7005,26,295,1,7846,14,5455,0,3,1.61,2,0,456
7006,930,293,2,3402,5,5848,9,4,2.0,0,1,2609
7007,246,312,2,991,4,1261,2,7,1.61,1,1,1392
7008,574,384,0,5161,5,5151,9,4,2.0,0,1,1438
7009,886,5,1,7074,1,2678,8,2,3.0,0,1,1516
7010,495,386,2,4206,5,3053,6,6,3.0,1,1,3157
7011,413,26,2,7071,12,3928,3,8,2.0,2,2,1613
7012,1398,67,1,5266,11,2858,3,8,2.0,2,2,1463
7013,1547,0,1,3995,8,2109,5,0,2.0,2,3,2742
7014,1210,369,1,5261,6,5743,9,4,2.0,0,1,3312
7015,790,414,1,905,13,2461,7,5,1.61,1,1,1289
7016,1296,0,1,4754,9,5241,5,0,2.0,2,3,3445
7017,1023,318,1,990,13,3150,2,7,1.61,1,1,1128
7018,480,350,1,5494,10,5461,0,3,1.61,2,0,456
7019,1204,244,2,0,1,2801,9,4,2.0,0,1,1867
7020,72,377,1,2849,14,3661,9,4,2.0,0,1,1112
7021,1380,355,1,625,11,2990,8,2,3.0,0,1,281
7022,79,224,1,2226,7,2292,6,6,3.0,1,1,1621
7023,1287,101,1,5868,9,4543,8,2,3.0,0,1,3010
7024,868,313,1,783,3,4050,3,8,2.0,2,2,1187
7025,1141,405,2,564,6,5285,2,7,1.61,1,1,3264
7026,1388,319,1,0,11,5690,8,2,3.0,0,1,2668
7027,1080,375,2,2823,5,1534,1,1,1.0,2,1,2087
7028,957,137,1,7261,3,2007,8,2,3.0,0,1,1589
7029,1077,240,1,5904,3,535,1,1,1.0,2,1,786
7030,1328,0,1,7738,9,2638,4,0,3.0,0,0,244
7031,244,342,2,2809,3,275,9,4,2.0,0,1,363
7032,880,281,2,6871,10,1964,0,3,1.61,2,0,208
7033,893,379,2,1805,6,2860,9,4,2.0,0,1,1176
7034,322,256,1,0,6,2141,9,4,2.0,0,1,1193
7035,624,368,2,4647,0,4482,2,7,1.61,1,1,2073
7036,963,352,1,866,13,5385,9,4,2.0,0,1,2461
7037,636,406,1,978,6,1445,8,2,3.0,0,1,509
7038,1484,0,1,0,9,2275,5,0,2.0,2,3,892
7039,1524,20,1,268,9,5758,2,7,1.61,1,1,2800
7040,290,297,2,0,6,2289,2,7,1.61,1,1,1383
7041,453,384,1,4108,15,3714,9,4,2.0,0,1,1335
7042,1531,414,1,6391,8,5295,7,5,1.61,1,1,1171
7043,1345,244,1,2077,8,2947,6,6,3.0,1,1,864
7044,594,297,2,1366,0,3876,9,4,2.0,0,1,2635
7045,498,289,1,4862,13,5628,8,2,3.0,0,1,2445
7046,141,285,1,2926,7,2623,6,6,3.0,1,1,2533
7047,620,281,2,3311,5,546,2,7,1.61,1,1,777
7048,1354,188,1,7285,8,1256,7,5,1.61,1,1,1321
7049,1355,0,1,7448,9,2316,5,0,2.0,2,3,2283
7050,39,318,1,1821,14,3002,7,5,1.61,1,1,2496
7051,219,313,0,2602,4,746,6,6,3.0,1,1,475
7052,960,291,2,3329,5,5523,3,8,2.0,2,2,2514
7053,966,317,1,4918,0,2504,8,2,3.0,0,1,2295
7054,638,391,1,4524,13,2821,8,2,3.0,0,1,1546
7055,1188,87,1,2017,4,4141,1,1,1.0,2,1,2689
7056,736,406,2,6355,6,4673,7,5,1.61,1,1,2597
7057,773,0,2,3869,1,1858,5,0,2.0,2,3,1549
7058,782,43,2,4549,1,5751,3,8,2.0,2,2,2219
7059,1017,393,2,7105,3,3327,0,3,1.61,2,0,134
7060,1141,405,2,556,6,5340,1,1,1.0,2,1,3211
7061,1538,281,3,5209,9,2009,0,3,1.61,2,0,74
7062,9,380,1,2538,14,4550,6,6,3.0,1,1,1872
7063,975,0,1,5678,1,2453,5,0,2.0,2,3,2541
7064,1278,343,1,1422,9,4805,8,2,3.0,0,1,1812
7065,890,296,2,367,10,4668,7,5,1.61,1,1,2031
7066,1130,380,1,0,5,3130,3,8,2.0,2,2,798
7067,1386,172,1,2409,8,4018,1,1,1.0,2,1,1530
7068,1554,103,1,1504,9,2489,7,5,1.61,1,1,1834
7069,201,305,1,7004,4,5852,2,7,1.61,1,1,2630
7070,1208,0,1,5223,10,5060,5,0,2.0,2,3,3273
7071,1492,343,1,4079,9,4147,2,7,1.61,1,1,3025
7072,599,0,2,7776,6,2148,4,0,3.0,0,0,324
7073,570,290,1,3553,13,5761,3,8,2.0,2,2,2091
7074,483,0,1,7504,13,4888,4,0,3.0,0,0,398
7075,369,297,2,0,6,4459,7,5,1.61,1,1,3083
7076,847,371,2,668,13,5201,2,7,1.61,1,1,3453
7077,535,247,1,1114,3,539,9,4,2.0,0,1,673
7078,257,361,2,7566,13,3383,9,4,2.0,0,1,2478
7079,1109,73,2,5802,10,4935,3,8,2.0,2,2,1921
7080,843,336,2,1448,5,3690,6,6,3.0,1,1,2144
7081,1066,0,2,7753,0,4765,4,0,3.0,0,0,377
7082,497,328,1,2537,6,3938,2,7,1.61,1,1,2060
7083,1278,0,1,3122,9,4705,4,0,3.0,0,0,193
7084,138,315,1,3753,7,1050,2,7,1.61,1,1,1750
7085,976,356,2,4938,0,5928,6,6,3.0,1,1,2832
7086,1532,339,1,543,9,4724,0,3,1.61,2,0,377
7087,1337,0,1,4481,9,2237,5,0,2.0,2,3,1513
7088,324,0,2,7808,15,4299,4,0,3.0,0,0,174
7089,336,408,1,3427,6,207,2,7,1.61,1,1,779
7090,750,352,1,2336,3,4992,0,3,1.61,2,0,415
7091,1396,312,1,764,8,2818,6,6,3.0,1,1,2111
7092,790,414,1,902,13,2461,9,4,2.0,0,1,1207
7093,668,338,1,6376,0,644,8,2,3.0,0,1,900
7094,142,287,2,6268,14,252,2,7,1.61,1,1,251
7095,1070,0,2,0,5,2780,5,0,2.0,2,3,3156
7096,617,203,2,5800,2,1784,3,8,2.0,2,2,1125
7097,1523,337,1,1749,8,2794,2,7,1.61,1,1,2500
7098,413,26,2,7053,12,3878,1,1,1.0,2,1,2030
7099,1059,365,1,2091,10,3709,2,7,1.61,1,1,1448
7100,1456,359,1,6966,9,1755,2,7,1.61,1,1,1097
7101,1386,172,1,2430,8,4085,3,8,2.0,2,2,1184
7102,804,347,1,0,10,4473,1,1,1.0,2,1,2931
7103,385,142,1,5770,13,2295,2,7,1.61,1,1,899
7104,1265,406,1,7144,9,50,9,4,2.0,0,1,699
7105,1038,0,2,6926,4,4593,4,0,3.0,0,0,850
7106,509,381,1,6697,5,2424,6,6,3.0,1,1,829
7107,334,289,2,7785,5,5274,0,3,1.61,2,0,226
7108,1553,349,1,4701,8,2635,1,1,1.0,2,1,2188
7109,1101,402,2,1167,6,5159,8,2,3.0,0,1,806
7110,1254,306,2,6927,3,5038,9,4,2.0,0,1,1966
7111,1352,388,1,3206,8,3247,6,6,3.0,1,1,1555
7112,1443,0,0,0,8,912,5,0,2.0,2,3,1079
7113,881,351,2,4456,5,3129,3,8,2.0,2,2,670
7114,1250,338,1,4494,13,4713,9,4,2.0,0,1,2269
7115,1443,237,1,7714,8,933,0,3,1.61,2,0,103
7116,1261,0,1,3567,13,2468,5,0,2.0,2,3,2145
7117,1061,0,1,3784,6,3026,5,0,2.0,2,3,2614
7118,1517,225,1,840,8,5378,8,2,3.0,0,1,3397
7119,1055,0,1,5798,1,1244,4,0,3.0,0,0,248
7120,306,245,1,6466,6,1592,3,8,2.0,2,2,533
7121,751,0,1,7817,4,1942,4,0,3.0,0,0,202
7122,23,292,1,448,14,362,9,4,2.0,0,1,1171
7123,923,0,2,1093,13,2787,4,0,3.0,0,0,108
7124,619,0,1,0,10,2064,5,0,2.0,2,3,1597
7125,1073,334,2,1486,13,1094,2,7,1.61,1,1,654
7126,1124,88,2,6684,13,118,8,2,3.0,0,1,242
7127,1263,406,1,6547,0,2053,9,4,2.0,0,1,509
7128,651,370,2,5176,13,2215,8,2,3.0,0,1,2125
7129,1042,195,1,5534,6,854,6,6,3.0,1,1,1208
7130,971,0,1,6135,6,3214,4,0,3.0,0,0,128
7131,909,0,0,2027,10,878,5,0,2.0,2,3,1473
7132,1491,303,1,2893,8,4493,7,5,1.61,1,1,1857
7133,145,349,2,5642,3,818,0,3,1.61,2,0,88
7134,1087,18,1,2490,3,1234,8,2,3.0,0,1,763
7135,868,313,1,787,3,4126,2,7,1.61,1,1,3176
7136,1512,119,1,6168,9,1248,7,5,1.61,1,1,1884
7137,1219,286,1,2567,5,841,7,5,1.61,1,1,740
7138,135,349,1,4339,7,445,2,7,1.61,1,1,608
7139,300,330,0,1062,0,2418,9,4,2.0,0,1,1497
7140,962,361,2,6449,6,783,3,8,2.0,2,2,684
7141,737,0,3,4063,13,4914,4,0,3.0,0,0,404
7142,169,97,1,2199,13,3065,2,7,1.61,1,1,1801
7143,438,0,2,5291,3,2921,4,0,3.0,0,0,274
7144,1316,0,1,5532,9,4546,5,0,2.0,2,3,3234
7145,393,322,1,4696,15,2712,6,6,3.0,1,1,788
7146,254,235,4,1286,5,2289,1,1,1.0,2,1,1155
7147,296,378,4,2792,6,1141,2,7,1.61,1,1,1479
7148,1221,322,2,0,6,1142,0,3,1.61,2,0,48
7149,933,0,1,0,13,5576,5,0,2.0,2,3,3320
7150,637,357,1,5502,13,5024,8,2,3.0,0,1,2801
7151,1365,301,1,3398,11,3721,6,6,3.0,1,1,1867
7152,1384,321,1,2884,8,90,3,8,2.0,2,2,335
7153,1243,65,2,4410,0,4433,8,2,3.0,0,1,3200
7154,1109,73,2,5796,10,4933,9,4,2.0,0,1,2581
7155,905,369,1,6824,1,1386,1,1,1.0,2,1,1294
7156,1018,369,1,4122,4,3887,7,5,1.61,1,1,2126
7157,1502,350,1,3862,9,2847,3,8,2.0,2,2,1075
7158,1531,414,1,6398,8,5301,3,8,2.0,2,2,3158
7159,476,287,2,6008,0,1402,8,2,3.0,0,1,784
7160,75,377,1,5878,4,1392,1,1,1.0,2,1,1113
7161,1444,0,1,2076,9,128,5,0,2.0,2,3,826
7162,397,329,2,7475,6,3898,9,4,2.0,0,1,1613
7163,1145,13,2,0,1,5196,8,2,3.0,0,1,2933
7164,1187,0,2,1872,4,4875,5,0,2.0,2,3,3354
7165,1401,0,1,2201,11,3605,4,0,3.0,0,0,737
7166,1558,0,1,7186,9,3555,4,0,3.0,0,0,143
7167,701,33,1,574,5,1170,7,5,1.61,1,1,2217
7168,837,395,2,1949,13,2167,0,3,1.61,2,0,218
7169,517,281,1,6438,5,798,2,7,1.61,1,1,733
7170,955,21,2,1334,1,1600,9,4,2.0,0,1,997
7171,1233,0,2,4510,0,4397,5,0,2.0,2,3,2538
7172,1279,78,1,6518,9,5838,8,2,3.0,0,1,2260
7173,627,315,2,3951,10,3197,8,2,3.0,0,1,1347
7174,1139,408,2,6397,4,1500,1,1,1.0,2,1,1687
7175,1488,333,0,216,9,4087,3,8,2.0,2,2,1761
7176,1358,51,3,5226,9,3790,9,4,2.0,0,1,1598
7177,316,194,1,4061,13,1698,1,1,1.0,2,1,1372
7178,92,385,1,2860,7,4412,7,5,1.61,1,1,2079
7179,879,156,1,3503,4,3447,7,5,1.61,1,1,1601
7180,842,350,2,5826,10,2831,1,1,1.0,2,1,1813
7181,957,137,1,7270,3,1971,3,8,2.0,2,2,593
7182,1138,0,1,5483,4,4171,5,0,2.0,2,3,2655
7183,1527,385,1,1905,8,4602,2,7,1.61,1,1,1654
7184,882,335,2,0,6,985,7,5,1.61,1,1,1352
